Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Timestamp,Transaction Status,Fraud Flag,Geolocation (Latitude/Longitude),Device Used,Network Slice ID,Latency (ms),Slice Bandwidth (Mbps),PIN Code
TD20A505C,ACC17167,ACC98216,1189.27,Deposit,2024-05-06 10:25:00,Success,False,"34.0205 N, -118.2752 W",Desktop,Ethernet,2,60,3401
TF8D8B20D,ACC20942,ACC14865,733.38,Withdrawal,2024-05-21 10:51:00,Success,True,"36.2019 N, -115.0997 W",Mobile,5G,26,150,5947
T3C68B3D3,ACC77551,ACC64850,953.94,Withdrawal,2024-08-22 10:34:00,Failed,False,"30.3189 N, -81.6952 W",Mobile,5G,45,145,1517
T49271DDF,ACC45635,ACC93414,381.94,Withdrawal,2024-10-04 10:22:00,Failed,False,"37.3757 N, -121.9274 W",Desktop,Ethernet,5,94,9531
TBC02E6C0,ACC38775,ACC48865,318.92,Withdrawal,2024-06-24 10:31:00,Failed,False,"39.9509 N, -83.0236 W",Mobile,Wi-Fi,15,226,5225
T33F45135,ACC90900,ACC53471,1344.01,Withdrawal,2024-11-15 10:46:00,Failed,False,"40.7245 N, -73.9735 W",Mobile,5G,31,63,4791
T84135170,ACC53364,ACC51280,349.49,Withdrawal,2024-01-14 10:26:00,Failed,False,"39.94 N, -75.1422 W",Desktop,Wi-Fi,13,115,2272
T4CF0A016,ACC51032,ACC88363,176.97,Deposit,2024-05-06 10:26:00,Success,True,"42.3703 N, -71.0442 W",Mobile,LTE,69,226,2047
T36D93852,ACC44804,ACC26269,1497.76,Transfer,2024-10-31 10:54:00,Success,True,"29.7192 N, -95.3827 W",Desktop,Wi-Fi,12,113,5668
TE2B0C1B0,ACC33817,ACC65983,1158.51,Withdrawal,2024-08-10 10:01:00,Success,False,"34.087 N, -118.2016 W",Mobile,LTE,73,67,6456
T52ABF16C,ACC48650,ACC76457,1129.88,Transfer,2024-05-30 10:56:00,Success,True,"35.1965 N, -80.8054 W",Mobile,5G,28,127,6374
T4F67D202,ACC70445,ACC79951,229.96,Transfer,2024-12-13 10:11:00,Success,False,"39.2785 N, -76.6508 W",Desktop,Ethernet,5,215,5333
TAE211DF7,ACC48650,ACC76457,1129.88,Transfer,2024-01-23 10:56:00,Success,True,"37.3686 N, -121.9113 W",Mobile,LTE,51,127,6374
TFFBAB0A8,ACC92957,ACC88670,827.28,Transfer,2024-08-23 10:03:00,Failed,True,"32.1863 N, -110.9295 W",Mobile,Wi-Fi,23,91,6015
TC9D46DAE,ACC93052,ACC75393,717.18,Deposit,2024-12-02 10:13:00,Success,False,"32.668 N, -117.1496 W",Mobile,5G,17,191,7579
T84FE911D,ACC48650,ACC76457,1129.88,Transfer,2024-04-11 10:56:00,Success,True,"41.8346 N, -87.5866 W",Mobile,LTE,60,127,6374
T3B0B8191,ACC34015,ACC98334,1349.84,Withdrawal,2024-12-29 10:52:00,Success,True,"43.081 N, -87.9436 W",Mobile,LTE,47,110,7463
TFF28574B,ACC70325,ACC90820,978.39,Deposit,2024-02-08 10:55:00,Success,False,"34.0729 N, -118.285 W",Desktop,Ethernet,5,210,8025
T0379910A,ACC51762,ACC51094,69.26,Withdrawal,2024-01-20 10:10:00,Failed,False,"29.4602 N, -98.4663 W",Mobile,LTE,44,89,3020
TD92DA3EC,ACC77412,ACC28013,198.65,Transfer,2024-11-27 10:37:00,Failed,False,"35.8244 N, -78.663 W",Desktop,Wi-Fi,15,56,9622
TD11B6695,ACC57933,ACC52429,641.56,Transfer,2024-09-30 10:32:00,Success,True,"32.7015 N, -117.1506 W",Mobile,LTE,65,243,7576
TE0CE3598,ACC91152,ACC74032,500.19,Transfer,2024-12-18 10:17:00,Success,False,"40.7421 N, -74.0306 W",Mobile,5G,22,167,4936
T101D1DDB,ACC89017,ACC53126,82.26,Transfer,2024-08-11 10:10:00,Success,False,"32.6874 N, -117.144 W",Desktop,Ethernet,2,127,1488
T8DB711F8,ACC24347,ACC81604,287.89,Deposit,2024-07-24 10:37:00,Failed,True,"29.4677 N, -98.4638 W",Mobile,3G,106,250,9131
TB3F302EC,ACC24856,ACC54104,265.23,Withdrawal,2024-07-14 10:25:00,Success,True,"38.2637 N, -85.7823 W",Desktop,Wi-Fi,16,59,1948
T4A8E739B,ACC81776,ACC17057,523.24,Withdrawal,2024-07-07 10:56:00,Failed,True,"39.7064 N, -105.0237 W",Mobile,LTE,90,135,2525
T4098F36E,ACC12696,ACC17457,601.6,Deposit,2024-02-08 10:51:00,Failed,True,"41.8976 N, -87.6185 W",Desktop,Ethernet,6,178,5597
T843B0838,ACC77551,ACC64850,953.94,Withdrawal,2024-09-14 10:34:00,Failed,False,"40.6694 N, -73.991 W",Mobile,5G,32,145,1517
TAAA0DBAE,ACC91947,ACC51744,481.35,Transfer,2024-05-10 10:12:00,Failed,True,"32.7623 N, -117.187 W",Mobile,5G,21,68,6957
T1F07FE61,ACC22952,ACC26670,368.3,Withdrawal,2024-02-23 10:13:00,Success,True,"32.7828 N, -97.1527 W",Desktop,Ethernet,8,200,3532
T802DBBB6,ACC31273,ACC75160,1285.8,Withdrawal,2024-07-28 10:17:00,Failed,True,"38.5323 N, -121.4829 W",Desktop,Ethernet,5,87,4938
T51226029,ACC65228,ACC34461,1009.5,Withdrawal,2024-02-22 10:10:00,Success,True,"39.919 N, -75.1278 W",Mobile,LTE,46,153,4217
T7E7CA2AF,ACC54508,ACC76859,459.19,Transfer,2024-11-14 10:46:00,Failed,False,"39.933 N, -75.1298 W",Desktop,Ethernet,7,62,4033
T916A11FB,ACC79800,ACC11375,1453.39,Withdrawal,2024-11-18 10:12:00,Failed,False,"39.9766 N, -75.1237 W",Mobile,LTE,82,151,8717
TACC56284,ACC82436,ACC93972,1145.85,Withdrawal,2024-07-26 10:55:00,Success,False,"29.7883 N, -95.3953 W",Desktop,Wi-Fi,19,184,3028
TDFC23599,ACC40458,ACC54669,164.94,Transfer,2024-06-06 10:34:00,Success,True,"29.8043 N, -95.3435 W",Desktop,Ethernet,6,178,6126
T51F81EC9,ACC97883,ACC71524,319.5,Withdrawal,2024-07-30 10:37:00,Success,True,"40.6798 N, -73.9871 W",Mobile,5G,38,217,3460
T905D50F2,ACC93288,ACC51744,138.44,Transfer,2024-01-01 10:50:00,Success,False,"36.8145 N, -76.0252 W",Mobile,5G,29,199,7252
T9861DBC6,ACC32633,ACC42325,1464.96,Deposit,2024-12-08 10:11:00,Success,False,"29.4057 N, -98.4646 W",Mobile,LTE,62,216,1313
T5E1FF0E2,ACC81093,ACC72767,384.21,Transfer,2024-11-19 10:03:00,Failed,False,"32.1761 N, -110.9959 W",Mobile,LTE,67,248,3607
T7BE6CD5B,ACC83776,ACC82152,447.12,Withdrawal,2024-07-07 10:49:00,Success,True,"33.7837 N, -84.4221 W",Desktop,Ethernet,2,237,5084
T1C074412,ACC97313,ACC19149,741.96,Transfer,2024-07-23 10:30:00,Success,True,"38.2689 N, -85.7482 W",Mobile,3G,166,205,4659
T3E7B1A2F,ACC54388,ACC73926,1219.38,Transfer,2024-02-21 10:05:00,Failed,True,"40.7372 N, -74.0361 W",Mobile,LTE,43,157,9632
TC0BF4B8A,ACC22952,ACC26670,368.3,Withdrawal,2024-05-31 10:13:00,Success,True,"32.7429 N, -117.1748 W",Desktop,Wi-Fi,21,200,3532
T8282DF48,ACC94359,ACC74980,386.64,Deposit,2024-02-16 10:59:00,Success,True,"37.3523 N, -121.9005 W",Desktop,Wi-Fi,11,121,9095
T2599273A,ACC50236,ACC50236,922.96,Withdrawal,2024-12-25 04:07:33,Failed,True,"30.364 N, -81.6155 W",Desktop,Wi-Fi,13,212,4095
T00E8CDDC,ACC12639,ACC94255,845.26,Transfer,2024-07-04 10:32:00,Failed,False,"42.4035 N, -71.0996 W",Desktop,Ethernet,2,217,6242
TEB144B48,ACC44598,ACC90513,1149.69,Deposit,2024-02-05 10:48:00,Success,True,"39.9815 N, -75.1242 W",Mobile,5G,43,224,2430
T15FA49BB,ACC67528,ACC13653,899.08,Deposit,2024-04-01 10:09:00,Failed,False,"29.3821 N, -98.5064 W",Desktop,Ethernet,2,162,5514
T007ECEFE,ACC48650,ACC76457,1129.88,Transfer,2024-12-14 10:56:00,Success,True,"40.6666 N, -74.0265 W",Mobile,LTE,55,127,6374
TF1130A88,ACC65228,ACC34461,1009.5,Withdrawal,2024-04-04 10:10:00,Success,True,"38.2283 N, -85.7985 W",Mobile,5G,37,153,4217
T9BF80C27,ACC93583,ACC43835,620.69,Transfer,2024-05-22 10:20:00,Success,True,"36.1371 N, -96.0427 W",Mobile,LTE,59,196,1307
T8193C1C8,ACC88350,ACC42527,193.35,Deposit,2024-06-05 10:15:00,Failed,True,"38.2063 N, -85.7876 W",Desktop,Ethernet,3,159,5418
T8079A5D0,ACC38200,ACC58113,1155.76,Deposit,2024-02-23 10:21:00,Failed,False,"30.2976 N, -97.7912 W",Desktop,Wi-Fi,16,93,4526
T0A962115,ACC18274,ACC66957,5567.51,Deposit,2024-06-27 10:44:00,Failed,False,"34.015 N, -118.2569 W",Mobile,Wi-Fi,17,135,3152
T1B072672,ACC23024,ACC23917,217.64,Withdrawal,2024-12-03 10:35:00,Failed,True,"39.3039 N, -76.5952 W",Desktop,Ethernet,8,77,7474
TC7408AD1,ACC69673,ACC60940,919.35,Deposit,2024-11-04 10:52:00,Failed,False,"42.3783 N, -83.0804 W",Mobile,5G,42,210,8981
T39E07994,ACC26387,ACC28310,1122.6,Withdrawal,2024-07-09 10:21:00,Success,False,"39.9185 N, -75.2141 W",Desktop,Wi-Fi,15,231,3755
TFAFA2BDB,ACC77337,ACC14932,1080.33,Transfer,2024-12-04 10:59:00,Success,False,"32.6754 N, -117.1323 W",Desktop,Wi-Fi,24,182,1262
TCCFEC491,ACC34512,ACC51551,265.48,Withdrawal,2024-07-31 10:55:00,Failed,False,"33.7659 N, -84.4306 W",Desktop,Wi-Fi,11,152,2336
T68209250,ACC38775,ACC48865,318.92,Withdrawal,2024-11-29 03:26:11,Failed,False,"33.4438 N, -111.8091 W",Mobile,LTE,66,226,5225
TF7CBEA44,ACC51112,ACC72758,1065.72,Withdrawal,2024-01-03 10:46:00,Success,False,"37.3719 N, -121.8643 W",Mobile,LTE,78,231,4237
TCE5CCE41,ACC68233,ACC96195,729.84,Deposit,2024-12-31 10:17:00,Failed,True,"42.2915 N, -83.0122 W",Desktop,Wi-Fi,23,57,9444
T2CF22BE7,ACC41052,ACC95407,1143.38,Transfer,2024-09-23 10:31:00,Success,False,"45.4992 N, -122.6594 W",Desktop,Ethernet,8,181,1298
T6C4C941D,ACC79905,ACC26690,1307.54,Transfer,2024-06-18 10:17:00,Failed,True,"40.7303 N, -74.0296 W",Mobile,5G,42,180,1555
T28A99E9D,ACC47893,ACC40785,1290.77,Transfer,2024-10-12 10:42:00,Success,False,"44.9934 N, -93.2185 W",Mobile,5G,27,168,3731
TBC2097A7,ACC24008,ACC96031,908.73,Transfer,2024-10-12 10:09:00,Success,False,"32.7529 N, -96.8169 W",Mobile,5G,44,75,4030
T991CF0D2,ACC90264,ACC16628,958.18,Transfer,2024-04-19 10:58:00,Success,False,"34.0888 N, -118.27 W",Desktop,Ethernet,5,217,5496
T18F89A1A,ACC46679,ACC27556,128.78,Transfer,2024-01-15 04:19:05,Success,False,"33.4165 N, -112.1012 W",Desktop,Wi-Fi,14,183,5305
TCC0B9C7C,ACC90065,ACC76152,1406.15,Transfer,2024-10-20 10:56:00,Failed,False,"32.787 N, -97.3786 W",Desktop,Ethernet,6,235,4275
TB6E2817B,ACC25289,ACC87765,678.84,Withdrawal,2024-06-07 10:16:00,Success,False,"40.7507 N, -74.049 W",Desktop,Ethernet,6,135,3264
T3DE9FF16,ACC64402,ACC41126,1133.66,Transfer,2024-06-07 10:40:00,Success,False,"36.1943 N, -115.1887 W",Desktop,Ethernet,6,152,9822
TDB63569F,ACC14822,ACC75071,370.03,Withdrawal,2024-09-30 10:25:00,Success,False,"44.9974 N, -93.3093 W",Desktop,Ethernet,8,196,1152
T6D18138F,ACC26336,ACC12865,224.14,Transfer,2024-09-24 10:24:00,Success,False,"31.7351 N, -106.5078 W",Mobile,LTE,64,213,4260
T4AA0BA66,ACC78766,ACC81516,1220.92,Transfer,2024-09-20 10:52:00,Success,True,"41.8345 N, -87.6654 W",Mobile,5G,36,127,4184
T95DAD177,ACC17037,ACC21803,95.1,Withdrawal,2024-08-16 10:26:00,Failed,False,"40.7382 N, -74.0355 W",Mobile,5G,24,189,3202
TC581F001,ACC43896,ACC70488,668.82,Transfer,2024-10-18 10:21:00,Success,False,"37.3512 N, -121.8728 W",Mobile,Wi-Fi,23,92,3517
T21469450,ACC63967,ACC90350,897.01,Deposit,2024-04-18 10:31:00,Success,False,"32.7133 N, -97.2971 W",Desktop,Ethernet,7,60,4461
T179CCC8B,ACC97313,ACC19149,741.96,Transfer,2024-06-11 10:30:00,Success,True,"39.7452 N, -86.1402 W",Mobile,5G,40,205,4659
T3DF2A8E8,ACC33069,ACC45185,944.51,Withdrawal,2024-06-07 10:53:00,Failed,True,"35.4501 N, -97.4842 W",Desktop,Ethernet,2,228,4036
TCB34BE7F,ACC54067,ACC84423,1031.4,Transfer,2024-05-02 10:15:00,Success,False,"35.0567 N, -106.6038 W",Desktop,Ethernet,4,235,1724
T13BB52DA,ACC23367,ACC56353,995.33,Transfer,2024-10-04 10:05:00,Failed,True,"33.4169 N, -112.0586 W",Mobile,Wi-Fi,16,110,8039
T5EF81687,ACC52721,ACC22595,906.98,Withdrawal,2024-01-01 12:07:09,Failed,True,"35.1967 N, -90.0161 W",Mobile,5G,22,102,6150
T3C652DF9,ACC94359,ACC74980,386.64,Deposit,2024-02-19 10:59:00,Success,True,"32.7951 N, -97.3072 W",Desktop,Ethernet,6,121,9095
T680B04ED,ACC52721,ACC22595,906.98,Withdrawal,2024-01-01 10:58:00,Failed,True,"40.7467 N, -74.0184 W",Mobile,5G,22,102,6150
T22E27003,ACC99165,ACC71591,189.14,Transfer,2024-05-25 10:26:00,Failed,True,"34.0274 N, -118.2616 W",Desktop,Ethernet,4,69,9976
T5DA830D7,ACC41052,ACC95407,1143.38,Transfer,2024-11-26 10:31:00,Success,False,"40.7443 N, -73.9936 W",Desktop,Ethernet,8,181,1298
TF68865D6,ACC68822,ACC16251,350.01,Withdrawal,2024-01-05 10:05:00,Failed,False,"40.7332 N, -74.0426 W",Mobile,LTE,53,166,6753
T7793381F,ACC32307,ACC28376,594.88,Transfer,2024-01-01 08:26:55,Success,True,"34.0684 N, -118.1991 W",Mobile,5G,43,71,8755
T7BDA6E28,ACC78888,ACC97477,364.2,Withdrawal,2024-05-21 10:17:00,Failed,True,"32.8185 N, -96.7556 W",Mobile,3G,180,169,3057
T938E1243,ACC51150,ACC42784,743.4,Transfer,2024-06-21 10:37:00,Failed,False,"34.022 N, -118.2028 W",Desktop,Ethernet,3,222,9753
TD790E573,ACC87519,ACC55381,293.9,Deposit,2024-11-10 10:02:00,Success,False,"34.0927 N, -118.258 W",Mobile,5G,31,123,3761
T6E904AF9,ACC89596,ACC40926,315.13,Withdrawal,2024-02-06 10:46:00,Failed,False,"34.0735 N, -118.285 W",Mobile,5G,32,61,9739
TEF351C04,ACC58958,ACC32826,529.62,Withdrawal,2024-02-23 10:51:00,Success,False,"40.6841 N, -73.9566 W",Mobile,3G,177,89,2369
T37AFF023,ACC76335,ACC44209,693.73,Withdrawal,2024-09-01 10:52:00,Success,False,"40.7028 N, -74.0187 W",Desktop,Ethernet,6,204,6513
T3C59CBD8,ACC48193,ACC86891,615.2,Deposit,2024-12-08 10:01:00,Success,False,"35.112 N, -90.0594 W",Desktop,Ethernet,3,244,2464
T467A8B78,ACC73139,ACC10365,420.72,Transfer,2024-07-04 10:37:00,Success,False,"27.9876 N, -82.4168 W",Desktop,Wi-Fi,8,220,2894
TF56B81B8,ACC12431,ACC50278,917.5,Transfer,2024-04-01 10:59:00,Failed,False,"40.7437 N, -74.038 W",Desktop,Ethernet,4,153,4134
TA99CCF23,ACC54543,ACC59805,1303.52,Withdrawal,2024-11-12 10:56:00,Failed,True,"29.7991 N, -95.4043 W",Mobile,LTE,84,173,6469
TC952F02E,ACC25858,ACC14262,350.45,Transfer,2024-07-28 10:51:00,Failed,False,"32.7922 N, -96.8427 W",Desktop,Ethernet,7,213,2771
T375CDB9C,ACC92545,ACC75306,660.16,Deposit,2024-10-14 09:31:57,Failed,False,"37.8211 N, -122.4686 W",Mobile,5G,19,215,9481
T44BDA190,ACC74504,ACC51180,1476.97,Transfer,2024-12-25 05:52:20,Success,True,"40.6916 N, -74.0506 W",Mobile,5G,24,79,9607
TE1E9074A,ACC80523,ACC75671,940.3,Deposit,2024-09-06 10:55:00,Success,True,"42.3437 N, -71.1068 W",Mobile,3G,204,214,9857
T233CABF1,ACC38995,ACC74535,160.0,Transfer,2024-10-04 10:09:00,Success,False,"38.537 N, -121.4665 W",Desktop,Ethernet,7,249,1104
TAA9F2D99,ACC14700,ACC95607,662.74,Transfer,2024-01-11 10:23:00,Failed,False,"29.3826 N, -98.448 W",Mobile,5G,25,188,9286
T0386B6C6,ACC50236,ACC50236,922.96,Withdrawal,2024-06-22 04:07:33,Failed,True,"37.3276 N, -121.9276 W",Desktop,Wi-Fi,9,212,4095
TF3F3794A,ACC68228,ACC39270,538.85,Deposit,2024-06-05 10:40:00,Success,False,"33.7135 N, -84.4075 W",Desktop,Ethernet,3,100,2582
T695F3E6B,ACC68233,ACC96195,729.84,Deposit,2024-05-15 10:17:00,Failed,True,"40.6869 N, -74.055 W",Desktop,Wi-Fi,14,57,9444
T9632F74C,ACC97742,ACC36014,349.61,Transfer,2024-07-16 10:06:00,Failed,True,"42.3217 N, -71.0894 W",Mobile,5G,27,176,5797
TF7CC2483,ACC80523,ACC75671,940.3,Deposit,2024-06-21 10:55:00,Success,True,"36.7543 N, -119.7549 W",Mobile,5G,44,214,9857
T6B5B87CE,ACC79850,ACC64592,926.66,Withdrawal,2024-10-22 10:40:00,Success,True,"30.28 N, -97.7693 W",Mobile,5G,17,83,3347
T3874D679,ACC87678,ACC94847,109.93,Deposit,2024-11-05 10:42:00,Failed,True,"30.3627 N, -81.6995 W",Mobile,5G,22,107,6989
TC8307767,ACC27604,ACC93416,276.76,Withdrawal,2024-09-26 10:54:00,Failed,True,"37.3844 N, -121.9018 W",Mobile,Wi-Fi,19,101,1771
T9B191A8F,ACC97992,ACC87898,1269.91,Withdrawal,2024-05-26 10:27:00,Failed,False,"41.8363 N, -87.6775 W",Desktop,Wi-Fi,24,116,1000
TB7802DCA,ACC50985,ACC96391,614.35,Deposit,2024-07-16 10:46:00,Failed,False,"36.7638 N, -119.7983 W",Mobile,LTE,75,73,6599
TC8FEF239,ACC16677,ACC37967,36540.22,Withdrawal,2024-07-11 10:49:00,Success,True,"32.7451 N, -117.2017 W",Mobile,Wi-Fi,11,125,5121
T1C5A4FC2,ACC83398,ACC99759,1174.55,Transfer,2024-09-05 10:44:00,Failed,False,"40.742 N, -74.0331 W",Mobile,5G,34,84,6473
TA72DA374,ACC79886,ACC14903,1340.76,Transfer,2024-12-28 10:49:00,Success,False,"35.4485 N, -97.505 W",Mobile,LTE,62,224,9766
T49383536,ACC12431,ACC50278,917.5,Transfer,2024-07-14 10:59:00,Failed,False,"38.9537 N, -76.989 W",Desktop,Wi-Fi,15,153,4134
T4DA2F595,ACC85639,ACC80929,548.93,Transfer,2024-07-17 10:49:00,Failed,True,"40.7261 N, -73.9848 W",Mobile,5G,33,88,3586
T8D846431,ACC57840,ACC63698,493.04,Deposit,2024-02-24 10:41:00,Success,True,"35.8087 N, -78.5933 W",Mobile,LTE,68,61,7145
T5875B72D,ACC72775,ACC59708,327.76,Withdrawal,2024-06-12 04:07:33,Success,False,"40.6978 N, -74.0483 W",Desktop,Ethernet,7,135,5968
T00656AD8,ACC41289,ACC99897,536.64,Deposit,2024-09-25 10:31:00,Success,False,"33.4728 N, -112.0253 W",Desktop,Wi-Fi,19,65,2112
T97CD9031,ACC31830,ACC84084,602.08,Transfer,2024-07-29 10:08:00,Failed,False,"41.9001 N, -87.6714 W",Mobile,Wi-Fi,20,176,8553
T0A516FCD,ACC38343,ACC11206,555.28,Withdrawal,2024-05-21 10:06:00,Success,False,"38.2393 N, -85.7468 W",Mobile,5G,36,147,8935
TBDF43213,ACC81249,ACC67099,585.21,Withdrawal,2024-12-09 10:33:00,Success,True,"36.8048 N, -75.9486 W",Mobile,5G,41,190,6561
TAED26032,ACC25767,ACC52947,724.95,Withdrawal,2024-07-28 10:45:00,Success,False,"30.2818 N, -97.7706 W",Mobile,LTE,82,219,4405
T1A2310B7,ACC31420,ACC88372,417.63,Transfer,2024-03-05 10:05:00,Success,True,"42.3119 N, -83.021 W",Desktop,Wi-Fi,11,71,2567
T3D106E55,ACC30350,ACC43122,457.97,Transfer,2024-06-04 10:22:00,Success,False,"34.0846 N, -118.2756 W",Desktop,Ethernet,3,80,7501
TBCBC7E86,ACC10398,ACC13115,555.97,Transfer,2024-12-15 10:22:00,Success,True,"40.7485 N, -73.9927 W",Mobile,LTE,77,214,7420
T441115C0,ACC23612,ACC74572,1452.12,Deposit,2024-08-27 10:23:00,Failed,True,"41.8561 N, -87.6189 W",Desktop,Ethernet,3,168,7203
TAF5C7BFB,ACC22693,ACC49786,1229.3,Transfer,2024-12-14 10:29:00,Success,True,"31.7222 N, -106.4402 W",Desktop,Ethernet,2,246,9415
T8773845C,ACC39373,ACC76158,19421.52,Withdrawal,2024-10-29 10:33:00,Success,False,"41.8923 N, -87.6404 W",Desktop,Ethernet,6,57,2915
T05CFF39A,ACC26148,ACC50497,977.23,Deposit,2024-11-12 10:59:00,Success,True,"29.4046 N, -98.4656 W",Mobile,LTE,76,166,9861
T3E04E956,ACC37684,ACC70681,712.32,Transfer,2024-05-29 10:39:00,Success,False,"39.9993 N, -83.0096 W",Desktop,Ethernet,2,183,6740
TEC82EE6F,ACC65747,ACC20563,739.69,Transfer,2024-05-14 10:40:00,Failed,False,"40.7569 N, -74.0546 W",Desktop,Ethernet,5,59,1094
T90582779,ACC14278,ACC69811,273.81,Withdrawal,2024-05-26 10:59:00,Failed,True,"41.9074 N, -87.6142 W",Mobile,5G,34,79,7852
T8E1A2C80,ACC35025,ACC67292,1458.87,Deposit,2024-05-30 10:25:00,Failed,False,"32.7274 N, -117.1309 W",Mobile,5G,43,136,7296
T95D27E8F,ACC88133,ACC15217,819.69,Transfer,2024-01-06 10:37:00,Failed,True,"40.686 N, -73.96 W",Mobile,LTE,37,135,6830
T84A65536,ACC59448,ACC50554,1130.72,Deposit,2024-05-26 10:03:00,Failed,False,"40.669 N, -73.9592 W",Desktop,Wi-Fi,15,54,1904
T7DA6A649,ACC31580,ACC61121,1026.0,Deposit,2024-04-24 10:30:00,Success,False,"35.2448 N, -80.8324 W",Desktop,Ethernet,7,216,8422
T9AFFBF71,ACC17441,ACC84695,1334.29,Transfer,2024-12-20 10:50:00,Failed,True,"40.6929 N, -74.0536 W",Mobile,5G,22,218,3677
TF5C4EC23,ACC15227,ACC49623,741.53,Transfer,2024-07-29 10:50:00,Success,False,"39.9807 N, -83.022 W",Mobile,5G,27,160,3240
TC6638A74,ACC22774,ACC61845,646.29,Withdrawal,2024-11-21 10:43:00,Success,False,"40.729 N, -74.0352 W",Mobile,3G,212,157,4638
TF4BD8EA6,ACC26031,ACC13443,1263.21,Withdrawal,2024-05-20 10:32:00,Failed,False,"40.7011 N, -74.032 W",Desktop,Wi-Fi,23,209,4589
TB8995AFF,ACC45182,ACC49076,1271.43,Deposit,2024-02-22 10:45:00,Failed,False,"39.754 N, -86.1431 W",Desktop,Ethernet,3,153,7822
T9DF5D95A,ACC31799,ACC80677,235.44,Withdrawal,2024-10-15 10:49:00,Failed,True,"39.7326 N, -86.1203 W",Mobile,5G,18,216,7664
TC61FF8B5,ACC76092,ACC29666,439.79,Withdrawal,2024-06-10 10:06:00,Success,True,"40.7302 N, -73.9864 W",Desktop,Wi-Fi,21,74,2470
TD180749C,ACC37632,ACC15124,1040.45,Transfer,2024-08-06 10:53:00,Failed,False,"37.7645 N, -122.3883 W",Desktop,Ethernet,2,223,5715
T5DD5FFE1,ACC65344,ACC32205,1287.51,Transfer,2024-01-18 10:37:00,Success,True,"32.8005 N, -96.7737 W",Desktop,Ethernet,3,238,2434
TEE168F37,ACC83881,ACC65341,329.15,Transfer,2024-10-07 11:00:00,Success,True,"41.9008 N, -87.6146 W",Desktop,Wi-Fi,24,192,7015
T917197B3,ACC12639,ACC94255,845.26,Transfer,2024-05-23 10:32:00,Failed,False,"30.3794 N, -81.7012 W",Desktop,Ethernet,7,217,6242
TDEC0A547,ACC58958,ACC32826,529.62,Withdrawal,2024-06-12 10:51:00,Success,False,"39.9261 N, -75.1854 W",Mobile,5G,33,89,2369
TFECB5636,ACC74791,ACC19859,985.07,Transfer,2024-01-11 10:35:00,Failed,True,"42.3547 N, -83.0723 W",Desktop,Wi-Fi,9,132,6271
T5ADC4566,ACC66840,ACC46222,1177.64,Transfer,2024-04-08 04:07:33,Success,False,"37.7962 N, -122.4501 W",Desktop,Wi-Fi,10,125,1388
TA21C3621,ACC91042,ACC98945,129.78,Transfer,2024-08-04 04:07:33,Success,True,"43.0227 N, -87.956 W",Desktop,Wi-Fi,10,106,5199
T99ED6639,ACC32540,ACC97558,35799.48,Transfer,2024-08-19 10:52:00,Success,False,"34.0819 N, -118.2141 W",Mobile,5G,31,145,5111
T11CE5874,ACC22975,ACC45396,954.31,Transfer,2024-10-05 10:22:00,Failed,True,"34.0412 N, -118.2583 W",Desktop,Ethernet,8,96,4196
T0596EAB5,ACC46197,ACC87821,401.53,Withdrawal,2024-08-19 10:22:00,Success,False,"29.7925 N, -95.392 W",Mobile,5G,21,103,6972
T8E7FC364,ACC22952,ACC26670,368.3,Withdrawal,2024-07-13 10:13:00,Success,True,"37.3707 N, -121.8511 W",Desktop,Ethernet,3,200,3532
TFC0106DF,ACC13307,ACC37883,958.98,Withdrawal,2024-11-13 10:34:00,Success,False,"35.2601 N, -80.884 W",Desktop,Ethernet,3,212,8727
T4A97355B,ACC96030,ACC68425,380.22,Deposit,2024-01-18 10:51:00,Success,True,"34.0727 N, -118.2182 W",Mobile,Wi-Fi,21,141,8896
T733B11AE,ACC77671,ACC70740,1093.97,Deposit,2024-07-03 10:58:00,Failed,True,"32.7554 N, -117.1802 W",Mobile,LTE,45,221,4296
T957A51AE,ACC34544,ACC22881,1473.03,Withdrawal,2024-09-21 10:13:00,Success,True,"37.8009 N, -122.4462 W",Mobile,LTE,40,136,9844
TC088FBC8,ACC33497,ACC27326,1364.73,Deposit,2024-05-04 10:10:00,Failed,False,"40.6684 N, -73.9804 W",Desktop,Ethernet,2,141,2829
T8CD8292B,ACC82828,ACC77176,668.52,Deposit,2024-04-04 10:05:00,Failed,False,"33.4913 N, -112.0489 W",Mobile,3G,119,151,5814
T03CC17E6,ACC42281,ACC37349,1357.71,Deposit,2024-09-19 10:32:00,Failed,True,"39.9137 N, -82.9747 W",Mobile,5G,32,135,1188
TE4C443F7,ACC88171,ACC83474,1420.72,Transfer,2024-08-11 10:03:00,Failed,False,"43.0867 N, -87.9256 W",Desktop,Wi-Fi,17,140,9332
T7972A2D9,ACC87313,ACC58959,337.59,Transfer,2024-02-07 10:06:00,Success,False,"29.8078 N, -95.3382 W",Mobile,5G,27,124,7814
T8D905D49,ACC19518,ACC25846,1346.57,Withdrawal,2024-03-21 10:46:00,Failed,True,"34.0268 N, -118.2667 W",Desktop,Wi-Fi,19,53,2429
TE49D6D47,ACC51850,ACC77032,601.16,Deposit,2024-08-08 10:13:00,Failed,False,"42.4006 N, -71.0902 W",Mobile,5G,37,125,3790
